GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31
1400000US36033950700,36033950700,"Census Tract 9507, Franklin County, New York",2363,206,2323,186,40,38,2,4,20,20,6,8,10,19,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,2,4,0,11,0,11,0,11,2,4
1400000US36033950800,36033950800,"Census Tract 9508, Franklin County, New York",2449,184,2424,186,25,19,2,4,12,13,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,7,10,0,11,0,11,5,9,2,3,0,11,0,11,0,11,0,11,0,11,0,11,4,9,0,11,0,11,0,11,4,9
1400000US36033950900,36033950900,"Census Tract 9509, Franklin County, New York",3508,242,3482,244,26,34,0,11,19,39,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,7,12,7,12,0,11,0,11,0,11
1400000US36033951000,36033951000,"Census Tract 9510, Franklin County, New York",2166,241,2165,241,1,2,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,1,2,0,11,0,11,0,11,1,2
1400000US36033951100,36033951100,"Census Tract 9511, Franklin County, New York",3800,218,3754,209,46,28,0,11,5,10,10,15,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,31,32,0,11,0,11,0,11,31,32
1400000US36033951200,36033951200,"Census Tract 9512, Franklin County, New York",2126,220,2119,222,7,10,0,11,0,11,0,11,0,11,4,7,0,11,4,7,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,3,6,0,11,0,11,0,11,3,6
1400000US36035970100,36035970100,"Census Tract 9701, Fulton County, New York",2626,17,2604,26,22,19,14,17,0,11,3,5,5,7,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36035970200,36035970200,"Census Tract 9702, Fulton County, New York",2901,253,2807,245,94,102,10,14,0,11,77,104,7,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36035970300,36035970300,"Census Tract 9703, Fulton County, New York",3489,248,3489,248,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36035970400,36035970400,"Census Tract 9704, Fulton County, New York",1817,167,1807,167,10,16,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,10,16,0,11,0,11,0,11,10,16
1400000US36035970500,36035970500,"Census Tract 9705, Fulton County, New York",4007,159,3994,160,13,12,0,11,6,9,4,7,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,3,4,3,4,0,11,0,11,0,11
1400000US36035970600,36035970600,"Census Tract 9706, Fulton County, New York",7208,19,6950,84,258,82,9,20,226,78,0,16,4,8,4,8,0,16,0,16,0,16,0,16,0,16,4,8,0,16,2,3,0,16,0,16,0,16,2,3,0,16,0,16,0,16,0,16,0,16,0,16,13,16,9,15,4,8,0,16,0,16
1400000US36035970700,36035970700,"Census Tract 9707, Fulton County, New York",4014,357,3762,401,252,159,6,11,235,153,0,11,11,14,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36035970800,36035970800,"Census Tract 9708, Fulton County, New York",2896,421,2850,425,46,52,0,11,13,14,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,29,49,0,11,0,11,0,11,29,49,0,11,0,11,0,11,0,11,0,11,0,11,4,6,4,6,0,11,0,11,0,11
1400000US36035970900,36035970900,"Census Tract 9709, Fulton County, New York",3267,285,3132,284,135,87,0,11,107,85,17,28,11,24,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36035971000,36035971000,"Census Tract 9710, Fulton County, New York",2884,270,2776,270,108,72,29,30,79,70,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36035971100,36035971100,"Census Tract 9711, Fulton County, New York",2232,231,2094,235,138,129,0,11,99,120,0,11,39,57,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36035971200,36035971200,"Census Tract 9712, Fulton County, New York",3980,310,3868,304,112,98,30,34,77,93,5,10,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36035971300,36035971300,"Census Tract 9713, Fulton County, New York",4520,309,4409,325,111,145,0,11,111,145,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36035971400,36035971400,"Census Tract 9714, Fulton County, New York",3554,28,3480,86,74,82,0,11,44,56,0,11,6,14,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,24,53,0,11,0,11,0,11,24,53
1400000US36035971500,36035971500,"Census Tract 9715, Fulton County, New York",5211,20,5101,84,110,84,5,9,88,79,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,17,20,0,16,9,14,0,16,8,13
1400000US36037940100,36037940100,"Census Tract 9401, Genesee County, New York",512,78,506,76,6,8,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,6,8,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,6,8,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36037950100,36037950100,"Census Tract 9501, Genesee County, New York",5384,236,5282,250,102,77,15,20,59,64,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,3,6,0,16,0,16,0,16,3,6,0,16,0,16,0,16,0,16,0,16,0,16,25,39,0,16,0,16,0,16,25,39
1400000US36037950200,36037950200,"Census Tract 9502, Genesee County, New York",5517,210,5107,199,410,174,253,136,61,42,0,16,0,16,96,130,0,16,96,130,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16
1400000US36037950300,36037950300,"Census Tract 9503, Genesee County, New York",6160,217,6053,221,107,61,38,35,33,37,0,16,0,16,31,39,0,16,31,39,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,5,9,5,9,0,16,0,16,0,16
1400000US36037950400,36037950400,"Census Tract 9504, Genesee County, New York",6855,35,6466,254,389,246,226,213,98,88,65,87,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16
1400000US36037950500,36037950500,"Census Tract 9505, Genesee County, New York",3041,266,3029,264,12,19,0,11,4,10,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,8,16,0,11,0,11,0,11,8,16
1400000US36037950600,36037950600,"Census Tract 9506, Genesee County, New York",2477,215,2249,197,228,120,27,30,135,105,0,11,38,50,6,12,0,11,0,11,6,12,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,22,30,10,14,0,11,0,11,12,18
1400000US36037950700,36037950700,"Census Tract 9507, Genesee County, New York",2238,288,2174,284,64,55,11,17,45,52,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,8,13,8,13,0,11,0,11,0,11
1400000US36037950800,36037950800,"Census Tract 9508, Genesee County, New York",2685,290,2627,290,58,83,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,58,83,0,11,0,11,0,11,58,83
1400000US36037950900,36037950900,"Census Tract 9509, Genesee County, New York",2321,192,2150,203,171,105,29,57,142,91,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36037951000,36037951000,"Census Tract 9510, Genesee County, New York",2426,176,2394,175,32,39,0,11,27,35,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,5,11,0,11,0,11,0,11,5,11
1400000US36037951100,36037951100,"Census Tract 9511, Genesee County, New York",5186,258,5159,256,27,31,11,20,0,16,0,16,6,8,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,10,15,0,16,0,16,0,16,10,15,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16
1400000US36037951200,36037951200,"Census Tract 9512, Genesee County, New York",4691,183,4623,181,68,64,27,43,2,4,0,11,0,11,25,34,0,11,0,11,0,11,18,32,0,11,7,11,0,11,14,23,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,14,23,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36037951300,36037951300,"Census Tract 9513, Genesee County, New York",4252,207,4231,207,21,20,8,14,3,5,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,10,13,0,11,0,11,0,11,10,13
1400000US36037951400,36037951400,"Census Tract 9514, Genesee County, New York",5713,227,5644,227,69,67,31,51,27,29,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,6,9,0,16,0,16,0,16,6,9,0,16,0,16,0,16,0,16,0,16,0,16,5,9,0,16,0,16,0,16,5,9
1400000US36039080100,36039080100,"Census Tract 801, Greene County, New York",3299,16,3256,56,43,52,0,11,29,46,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,14,22,0,11,0,11,14,22,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36039080201,36039080201,"Census Tract 802.01, Greene County, New York",3656,16,3608,55,48,55,0,11,0,11,27,43,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,21,34,21,34,0,11,0,11,0,11
1400000US36039080202,36039080202,"Census Tract 802.02, Greene County, New York",2695,20,2695,20,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36039080300,36039080300,"Census Tract 803, Greene County, New York",3080,224,2986,230,94,79,6,9,74,78,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,14,17,9,16,0,11,0,11,5,8,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36039080401,36039080401,"Census Tract 804.01, Greene County, New York",2678,19,2505,143,173,144,0,11,167,145,0,11,0,11,6,13,0,11,6,13,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36039080402,36039080402,"Census Tract 804.02, Greene County, New York",2062,229,1976,228,86,79,0,11,16,14,0,11,0,11,46,62,46,62,0,11,0,11,0,11,0,11,0,11,0,11,24,34,5,12,0,11,1,3,0,11,0,11,0,11,18,30,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36039080501,36039080501,"Census Tract 805.01, Greene County, New York",2604,292,2539,294,65,68,0,11,31,36,0,11,13,20,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,21,35,0,11,21,35,0,11,0,11
1400000US36039080502,36039080502,"Census Tract 805.02, Greene County, New York",3939,292,3917,292,22,38,22,38,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36039080600,36039080600,"Census Tract 806, Greene County, New York",3347,263,2988,340,359,229,0,11,330,204,0,11,29,42,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36039080700,36039080700,"Census Tract 807, Greene County, New York",2765,201,2692,201,73,59,0,11,60,55,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,13,20,13,20,0,11,0,11,0,11
1400000US36039080800,36039080800,"Census Tract 808, Greene County, New York",2624,213,1936,209,688,107,57,32,400,89,0,11,141,56,61,29,0,11,3,5,24,19,0,11,3,6,31,23,0,11,23,25,0,11,0,11,0,11,23,25,0,11,0,11,0,11,0,11,0,11,0,11,6,12,0,11,0,11,0,11,6,12
1400000US36039080900,36039080900,"Census Tract 809, Greene County, New York",4005,24,3726,161,279,160,0,11,225,154,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,25,37,0,11,0,11,0,11,25,37,0,11,0,11,0,11,0,11,0,11,0,11,29,36,8,12,0,11,0,11,21,35
1400000US36039081000,36039081000,"Census Tract 810, Greene County, New York",4449,179,4323,212,126,104,0,11,68,87,0,11,4,7,33,48,0,11,0,11,0,11,0,11,3,7,30,47,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,21,33,21,33,0,11,0,11,0,11
1400000US36039081101,36039081101,"Census Tract 811.01, Greene County, New York",3982,429,3855,412,127,129,0,11,127,129,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36039081102,36039081102,"Census Tract 811.02, Greene County, New York",3127,414,2747,346,380,251,168,189,87,113,0,11,83,121,42,65,0,11,0,11,0,11,42,65,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36041950100,36041950100,"Census Tract 9501, Hamilton County, New York",935,151,915,142,20,21,0,11,0,11,0,11,20,21,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36041950300,36041950300,"Census Tract 9503, Hamilton County, New York",825,159,823,159,2,5,0,11,2,5,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36041950400,36041950400,"Census Tract 9504, Hamilton County, New York",1886,165,1868,163,18,14,0,11,8,10,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,1,2,0,11,0,11,0,11,1,2,0,11,0,11,0,11,0,11,0,11,0,11,9,10,9,10,0,11,0,11,0,11
1400000US36041950500,36041950500,"Census Tract 9505, Hamilton County, New York",1114,158,1091,156,23,18,14,17,7,8,0,11,1,3,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,1,2,0,11,0,11,0,11,1,2,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36043010100,36043010100,"Census Tract 101, Herkimer County, New York",6243,219,6107,217,136,75,22,22,41,44,0,16,9,10,25,34,0,16,22,34,0,16,0,16,0,16,3,5,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,39,37,0,16,0,16,0,16,39,37
1400000US36043010201,36043010201,"Census Tract 102.01, Herkimer County, New York",3433,132,3355,155,78,57,0,11,78,57,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36043010202,36043010202,"Census Tract 102.02, Herkimer County, New York",4143,134,4073,161,70,87,0,11,0,11,0,11,70,87,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36043010300,36043010300,"Census Tract 103, Herkimer County, New York",5309,251,5031,267,278,184,79,75,141,134,0,16,52,79,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,6,13,0,16,0,16,0,16,6,13
1400000US36043010400,36043010400,"Census Tract 104, Herkimer County, New York",3441,223,3441,223,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36043010501,36043010501,"Census Tract 105.01, Herkimer County, New York",2571,152,2491,158,80,90,0,11,1,2,0,11,0,11,56,84,56,84,0,11,0,11,0,11,0,11,0,11,0,11,1,2,0,11,0,11,0,11,1,2,0,11,0,11,0,11,0,11,0,11,0,11,22,31,0,11,22,31,0,11,0,11
1400000US36043010502,36043010502,"Census Tract 105.02, Herkimer County, New York",1757,116,1747,118,10,20,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,10,20,0,11,0,11,0,11,10,20,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36043010701,36043010701,"Census Tract 107.01, Herkimer County, New York",2823,183,2813,186,10,16,0,11,0,11,0,11,0,11,10,16,0,11,0,11,10,16,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36043010702,36043010702,"Census Tract 107.02, Herkimer County, New York",2055,183,2021,184,34,41,0,11,21,33,0,11,0,11,8,19,0,11,0,11,8,19,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,5,8,5,8,0,11,0,11,0,11
1400000US36043010900,36043010900,"Census Tract 109, Herkimer County, New York",3426,180,3421,180,5,8,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,2,5,2,5,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,3,5,3,5,0,11,0,11,0,11
1400000US36043011001,36043011001,"Census Tract 110.01, Herkimer County, New York",2250,224,2198,219,52,30,9,12,5,5,0,11,0,11,5,8,5,8,0,11,0,11,0,11,0,11,0,11,0,11,33,26,0,11,0,11,0,11,0,11,0,11,0,11,14,19,19,25,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36043011002,36043011002,"Census Tract 110.02, Herkimer County, New York",3278,225,3238,230,40,43,3,5,37,42,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36043011100,36043011100,"Census Tract 111, Herkimer County, New York",1974,216,1964,215,10,16,10,16,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36043011200,36043011200,"Census Tract 112, Herkimer County, New York",6505,288,6342,299,163,105,31,38,107,99,14,22,6,11,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,5,11,0,16,0,16,0,16,5,11
1400000US36043011301,36043011301,"Census Tract 113.01, Herkimer County, New York",1592,172,1592,172,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36043011302,36043011302,"Census Tract 113.02, Herkimer County, New York",3418,37,3338,73,80,71,30,42,50,59,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36043011400,36043011400,"Census Tract 114, Herkimer County, New York",4583,247,4506,234,77,47,12,13,50,44,0,11,3,5,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,12,11,0,11,10,11,0,11,2,4
1400000US36043011501,36043011501,"Census Tract 115.01, Herkimer County, New York",3256,142,3196,150,60,46,4,7,14,14,24,38,6,7,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,7,9,0,11,0,11,7,9,0,11,0,11,0,11,0,11,0,11,0,11,0,11,5,8,0,11,0,11,0,11,5,8
1400000US36043011502,36043011502,"Census Tract 115.02, Herkimer County, New York",1977,294,1913,306,64,91,61,91,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,3,5,0,11,0,11,0,11,3,5
1400000US36045060100,36045060100,"Census Tract 601, Jefferson County, New York",4517,264,4422,260,95,70,2,4,60,66,6,10,0,11,10,17,0,11,10,17,0,11,0,11,0,11,0,11,0,11,1,3,1,3,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,16,19,0,11,5,9,0,11,11,17
1400000US36045060200,36045060200,"Census Tract 602, Jefferson County, New York",7176,529,6899,525,277,73,30,23,176,69,0,16,29,26,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,38,31,3,5,0,16,6,10,27,28,0,16,0,16,2,6,0,16,0,16,0,16,4,6,2,4,2,4,0,16,0,16
1400000US36045060300,36045060300,"Census Tract 603, Jefferson County, New York",4023,290,3968,286,55,52,33,48,19,26,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,3,5,0,11,0,11,0,11,3,5,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36045060400,36045060400,"Census Tract 604, Jefferson County, New York",7209,615,7044,653,165,96,22,20,35,32,0,16,39,59,24,24,0,16,6,10,0,16,0,16,9,14,9,15,0,16,20,24,0,16,0,16,0,16,5,8,0,16,0,16,15,23,0,16,0,16,0,16,25,40,0,16,25,40,0,16,0,16
1400000US36045060500,36045060500,"Census Tract 605, Jefferson County, New York",5030,474,4708,487,322,228,15,17,88,99,15,23,3,7,30,44,0,16,0,16,26,41,0,16,0,16,4,7,0,16,171,187,2,4,0,16,0,16,0,16,44,70,0,16,125,171,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16
1400000US36045060600,36045060600,"Census Tract 606, Jefferson County, New York",6622,403,5510,477,1112,334,414,253,400,205,63,65,9,15,131,122,0,16,0,16,71,105,0,16,26,33,34,49,0,16,66,63,0,16,0,16,0,16,5,9,29,42,0,16,32,47,0,16,0,16,0,16,29,40,0,16,26,39,0,16,3,6
1400000US36045060700,36045060700,"Census Tract 607, Jefferson County, New York",4519,266,4354,276,165,97,34,41,50,30,0,11,22,32,7,10,0,11,0,11,0,11,0,11,7,10,0,11,0,11,6,8,0,11,0,11,0,11,0,11,6,8,0,11,0,11,0,11,0,11,0,11,46,65,4,8,42,65,0,11,0,11
1400000US36045060803,36045060803,"Census Tract 608.03, Jefferson County, New York",7039,527,5428,536,1611,323,1006,336,390,191,10,22,41,47,115,91,34,42,0,16,0,16,19,55,23,40,39,43,0,16,49,51,29,47,0,16,0,16,0,16,0,16,0,16,20,23,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16
1400000US36045060804,36045060804,"Census Tract 608.04, Jefferson County, New York",7397,572,6232,498,1165,255,403,137,368,147,38,72,135,71,27,28,0,16,0,16,0,16,10,17,11,15,6,13,0,16,171,160,0,16,0,16,0,16,0,16,64,102,0,16,5,7,0,16,102,125,0,16,23,27,0,16,0,16,0,16,23,27
1400000US36045060900,36045060900,"Census Tract 609, Jefferson County, New York",6330,36,6270,63,60,53,35,45,25,25,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16
